t,formation,greedy,assignment,myopic,multipleroundsgreedy
58,3.066089739202508,3.1121364305697794,2.440054306358867,2.306804601835273,3.1395577385660025
59,3.0879258422080906,3.1472341372565635,2.4863846218228227,2.3526080234813476,3.158464211266308
60,3.0960975313940717,3.177083636530674,2.496482262689206,2.368584816015471,3.1789670074917846
61,3.1070438069002484,3.1707395836150143,2.4124918697009665,2.357500251798474,3.171006472570016
62,3.109792354306762,3.176958630359169,2.4424076561512273,2.404097350185179,3.176970452625824
63,3.1167921380117924,3.1738809026558643,2.505565336724442,2.3972274578896586,3.188729485920315
64,3.1226618570984,3.1918738673625704,2.562154377527012,2.412028619990241,3.1911976319154376
65,3.128361909205193,3.1921768949225786,2.433109144099667,2.398282212812378,3.1857392919784555
66,3.1338972939251706,3.194156975646753,2.466347748189953,2.415842358615479,3.194156975646753
67,3.139262301152318,3.1975046920492605,2.4989629713034054,2.4065510434536215,3.1975046920492605
68,3.14444856627984,3.1940113601232336,2.5645272297624935,2.41812727809097,3.1945260745032846
69,3.149451189352369,3.2007400442447267,2.5716640283087626,2.4136555998169604,3.2007400442447267
70,3.154261546604067,3.1960707391527787,2.4442684454548846,2.4187408344901478,3.198762443111746
71,3.1588717939955697,3.2036022236661625,2.476290124821123,2.4194553922503594,3.2036022236661625
72,3.1632708550528204,3.1941593418292906,2.5252803868805556,2.41753919145301,3.202268591836757
73,3.1649442446305134,3.205493240953258,2.576677076734535,2.423821863806128,3.205493240953258
74,3.1641651664832535,3.1948004925739,2.5482115707986903,2.414365724030865,3.205107550553823
75,3.163238767196017,3.2055691328006186,2.4736015177679267,2.4266379450683324,3.2021008135571107
76,3.16214083400701,3.2075222882688434,2.4861579061401695,2.411702666016252,3.2044522235352995
77,3.160903779186371,3.191499982411318,2.5769161532985425,2.4277947985571684,3.1907067443887107
78,3.159489406183892,3.1636303977922475,2.5045997131865145,2.4185117082406253,3.1636303977922475
79,3.1579114120704634,3.1147943693443145,2.531298682249071,2.4271734254892277,3.1147943693443145
80,3.156134774828944,3.112952028055101,2.530285424837356,2.4244264938953366,3.112952028055101
